x,y,value
149,9,front-page
150,0,misc
150,1,front-page
150,2,on-air
150,3,misc
150,4,on-air
150,5,misc
150,6,on-air
150,7,misc
150,8,on-air
150,9,misc
150,10,news
150,11,on-air
151,0,misc
151,1,local
151,2,misc
151,3,local
151,4,misc
151,5,local
151,6,misc
151,7,news
151,8,misc
151,9,local
151,10,sports
152,0,misc
152,1,local
152,2,misc
152,3,local
152,4,news
152,5,on-air
152,6,front-page
152,7,misc
152,8,front-page
152,9,local
152,10,sports
153,0,misc
153,1,front-page
153,2,local
153,3,misc
153,4,front-page
153,5,news
153,6,living
153,7,business
153,8,opinion
154,0,misc
154,1,front-page
154,2,misc
154,3,front-page
154,4,tech
154,5,front-page
154,6,local
154,7,sports
154,8,misc
154,9,front-page
154,10,tech
154,11,front-page
155,0,misc
155,1,front-page
155,2,misc
155,3,sports
155,4,msn-news
155,5,sports
155,6,misc
155,7,front-page
155,8,misc
155,9,front-page
155,10,sports
156,0,misc
156,1,front-page
156,2,misc
156,3,front-page
156,4,misc
156,5,front-page
156,6,living
156,7,misc
156,8,local
156,9,misc
156,10,local
156,11,misc
157,0,misc
157,1,front-page
157,2,travel
157,3,front-page
157,4,news
157,5,front-page
157,6,news
157,7,front-page
157,8,news
157,9,front-page
157,10,health
157,11,front-page
157,12,misc
157,13,front-page
157,14,living
157,15,front-page
158,0,misc
158,1,on-air
158,2,misc
158,3,news
158,4,misc
158,5,on-air
158,6,misc
158,7,tech
158,8,opinion
158,9,news
158,10,misc
158,11,tech
159,0,misc
159,1,front-page
159,2,misc
159,3,front-page
159,4,misc
159,5,front-page
159,6,local
159,7,misc
159,8,front-page
160,0,misc
160,1,local
160,2,misc
160,3,local
160,4,misc
160,5,local
160,6,misc
160,7,local
160,8,health
161,0,misc
161,1,local
161,2,misc
161,3,local
161,4,tech
161,5,local
161,6,opinion
161,7,sports
161,8,front-page
162,0,misc
162,1,local
162,2,misc
162,3,local
162,4,misc
162,5,local
162,6,misc
162,7,local
162,8,summary
162,9,local
162,10,summary
162,11,local
163,0,misc
163,1,front-page
163,2,misc
163,3,front-page
163,4,health
163,5,on-air
163,6,summary
163,7,on-air
163,8,business
163,9,news
164,0,misc
164,1,local
164,2,front-page
164,3,local
164,4,misc
164,5,front-page
164,6,local
164,7,misc
164,8,front-page
165,0,misc
165,1,local
165,2,misc
165,3,local
165,4,misc
165,5,local
165,6,misc
165,7,local
165,8,misc
166,0,misc
166,1,local
166,2,misc
166,3,local
166,4,news
166,5,sports
166,6,local
166,7,misc
166,8,local
167,0,misc
167,1,front-page
167,2,news
167,3,front-page
167,4,misc
167,5,front-page
167,6,misc
167,7,local
167,8,living
167,9,travel
167,10,living
167,11,local
168,0,misc
168,1,front-page
168,2,misc
168,3,front-page
168,4,misc
168,5,front-page
168,6,misc
168,7,front-page
168,8,misc
168,9,front-page
168,10,misc
168,11,front-page
168,12,news
168,13,misc
168,14,local
168,15,summary
169,0,misc
169,1,local
169,2,on-air
169,3,business
169,4,on-air
169,5,local
169,6,health
169,7,local
169,8,on-air
169,9,health
169,10,on-air
170,0,misc
170,1,front-page
170,2,on-air
170,3,misc
170,4,on-air
170,5,misc
170,6,summary
170,7,misc
170,8,on-air
170,9,summary
170,10,misc
170,11,front-page
170,12,misc
170,13,front-page
170,14,on-air
170,15,front-page
170,16,on-air
170,17,misc
170,18,on-air
170,19,misc
170,20,on-air
170,21,misc
170,22,on-air
171,0,misc
171,1,front-page
171,2,misc
171,3,front-page
171,4,misc
171,5,front-page
171,6,misc
171,7,front-page
171,8,misc
171,9,front-page
171,10,misc
171,11,front-page
172,0,misc
172,1,front-page
172,2,misc
172,3,front-page
172,4,misc
172,5,front-page
172,6,misc
172,7,front-page
172,8,misc
172,9,on-air
172,10,front-page
172,11,on-air
172,12,summary
173,0,misc
173,1,msn-sports
173,2,msn-news
173,3,misc
173,4,msn-news
173,5,news
173,6,local
173,7,news
173,8,msn-sports
173,9,on-air
173,10,msn-news
173,11,weather
174,0,misc
174,1,front-page
174,2,living
174,3,misc
174,4,front-page
174,5,living
174,6,front-page
174,7,living
174,8,misc
174,9,front-page
174,10,living
174,11,front-page
174,12,living
174,13,front-page
174,14,living
175,0,misc
175,1,local
175,2,news
175,3,local
175,4,misc
175,5,local
175,6,news
175,7,local
175,8,news
176,0,misc
176,1,front-page
176,2,sports
176,3,front-page
176,4,misc
176,5,news
176,6,misc
176,7,front-page
176,8,news
176,9,front-page
176,10,news
177,0,misc
177,1,local
177,2,misc
177,3,local
177,4,misc
177,5,local
177,6,tech
177,7,news
177,8,front-page
177,9,news
178,0,misc
178,1,front-page
178,2,on-air
178,3,misc
178,4,front-page
178,5,on-air
178,6,front-page
178,7,news
178,8,front-page
178,9,news
178,10,opinion
178,11,front-page
178,12,local
178,13,front-page
178,14,local
179,0,misc
179,1,local
179,2,misc
179,3,local
179,4,misc
179,5,tech
179,6,living
179,7,tech
179,8,living
179,9,local
180,0,misc
180,1,front-page
180,2,business
180,3,misc
180,4,front-page
180,5,business
180,6,news
180,7,local
180,8,sports
181,0,misc
181,1,business
181,2,misc
181,3,business
181,4,misc
181,5,business
181,6,misc
181,7,front-page
181,8,misc
181,9,business
181,10,misc
181,11,business
181,12,misc
181,13,front-page
181,14,misc
181,15,front-page
181,16,business
181,17,front-page
181,18,misc
181,19,front-page
181,20,misc
181,21,front-page
181,22,summary
181,23,front-page
182,0,misc
182,1,news
182,2,sports
182,3,weather
182,4,sports
182,5,living
182,6,misc
182,7,news
182,8,local
182,9,opinion
182,10,misc
182,11,sports
182,12,opinion
182,13,living
182,14,opinion
182,15,sports
182,16,misc
182,17,business
182,18,living
182,19,misc
182,20,business
182,21,sports
183,0,misc
183,1,local
183,2,news
183,3,misc
183,4,local
183,5,misc
183,6,local
183,7,news
183,8,on-air
183,9,misc
183,10,news
183,11,misc
183,12,local
183,13,misc
183,14,on-air
183,15,summary
184,0,misc
184,1,on-air
184,2,misc
184,3,front-page
184,4,on-air
184,5,misc
184,6,on-air
184,7,front-page
184,8,misc
184,9,on-air
184,10,front-page
184,11,misc
185,0,misc
185,1,on-air
185,2,misc
185,3,on-air
185,4,misc
185,5,on-air
185,6,health
185,7,misc
185,8,on-air
186,0,misc
186,1,health
186,2,misc
186,3,opinion
186,4,misc
186,5,weather
186,6,on-air
186,7,misc
186,8,on-air
186,9,misc
186,10,health
187,0,misc
187,1,summary
187,2,front-page
187,3,on-air
187,4,front-page
187,5,on-air
187,6,front-page
187,7,on-air
187,8,misc
187,9,on-air
187,10,front-page
188,0,misc
188,1,sports
188,2,living
188,3,health
188,4,misc
188,5,on-air
188,6,sports
188,7,tech
188,8,local
188,9,health
189,0,misc
189,1,msn-sports
189,2,misc
189,3,msn-sports
189,4,misc
189,5,msn-sports
189,6,misc
189,7,msn-sports
189,8,misc
189,9,msn-sports
189,10,misc
190,0,misc
190,1,front-page
190,2,on-air
190,3,front-page
190,4,health
190,5,front-page
190,6,on-air
190,7,front-page
190,8,on-air
190,9,front-page
190,10,health
190,11,on-air
190,12,front-page
190,13,on-air
190,14,health
190,15,front-page
190,16,health
190,17,front-page
190,18,health
190,19,front-page
190,20,on-air
190,21,news
190,22,health
190,23,on-air
190,24,front-page
190,25,on-air
190,26,front-page
191,0,misc
191,1,weather
191,2,misc
191,3,local
191,4,sports
191,5,msn-news
191,6,misc
191,7,local
191,8,weather
191,9,news
191,10,business
191,11,weather
191,12,sports
191,13,weather
191,14,news
192,0,misc
192,1,local
192,2,misc
192,3,local
192,4,news
192,5,summary
192,6,sports
192,7,summary
192,8,living
192,9,summary
192,10,business
192,11,news
192,12,local
192,13,news
192,14,business
192,15,sports
192,16,misc
192,17,sports
192,18,front-page
192,19,business
192,20,news
192,21,business
192,22,news
192,23,opinion
193,0,misc
193,1,front-page
193,2,travel
193,3,front-page
193,4,on-air
193,5,misc
193,6,sports
193,7,front-page
193,8,news
193,9,front-page
193,10,news
193,11,front-page
193,12,local
193,13,front-page
194,0,misc
194,1,front-page
194,2,local
194,3,front-page
194,4,misc
194,5,local
194,6,front-page
194,7,local
194,8,front-page
194,9,local
195,0,misc
195,1,local
195,2,front-page
195,3,local
195,4,misc
195,5,local
195,6,on-air
195,7,local
195,8,on-air
195,9,front-page
196,0,misc
196,1,on-air
196,2,misc
196,3,on-air
196,4,misc
196,5,on-air
196,6,misc
196,7,on-air
196,8,misc
197,0,misc
197,1,on-air
197,2,misc
197,3,on-air
197,4,misc
197,5,summary
197,6,living
197,7,front-page
197,8,misc
197,9,on-air
197,10,misc
197,11,on-air
198,0,misc
198,1,on-air
198,2,misc
198,3,on-air
198,4,summary
198,5,on-air
198,6,misc
198,7,on-air
198,8,misc
199,0,misc
199,1,on-air
199,2,misc
199,3,on-air
199,4,misc
199,5,on-air
199,6,front-page
199,7,on-air
199,8,front-page
199,9,on-air
200,0,misc
200,1,local
200,2,misc
200,3,local
200,4,misc
200,5,local
200,6,misc
200,7,front-page
200,8,local
200,9,on-air
200,10,news
200,11,on-air
201,0,misc
201,1,msn-sports
201,2,sports
201,3,opinion
201,4,summary
201,5,tech
201,6,summary
201,7,health
201,8,on-air
201,9,summary
201,10,misc
201,11,summary
201,12,health
202,0,misc
202,1,front-page
202,2,local
202,3,misc
202,4,local
202,5,on-air
202,6,local
202,7,news
202,8,misc
202,9,news
202,10,local
203,0,misc
203,1,on-air
203,2,misc
203,3,on-air
203,4,misc
203,5,on-air
203,6,front-page
203,7,misc
203,8,front-page
203,9,health
203,10,misc
203,11,health
203,12,misc
203,13,health
204,0,misc
204,1,front-page
204,2,living
204,3,front-page
204,4,misc
204,5,front-page
204,6,business
204,7,front-page
204,8,news
204,9,front-page
204,10,news
204,11,front-page
204,12,business
204,13,front-page
204,14,sports
204,15,front-page
204,16,weather
204,17,front-page
204,18,news
205,0,misc
205,1,local
205,2,misc
205,3,local
205,4,front-page
205,5,news
205,6,front-page
205,7,misc
205,8,local
205,9,front-page
206,0,misc
206,1,msn-news
206,2,misc
206,3,msn-news
206,4,front-page
206,5,news
206,6,front-page
206,7,misc
206,8,front-page
206,9,misc
206,10,front-page
206,11,misc
206,12,front-page
207,0,misc
207,1,front-page
207,2,misc
207,3,local
207,4,misc
207,5,local
207,6,sports
207,7,misc
207,8,local
207,9,misc
207,10,local
207,11,misc
207,12,local
208,0,misc
208,1,local
208,2,misc
208,3,local
208,4,news
208,5,on-air
208,6,misc
208,7,local
208,8,on-air
208,9,local
208,10,misc
208,11,local
208,12,on-air
208,13,news
208,14,on-air
208,15,local
208,16,misc
208,17,local
209,0,misc
209,1,weather
209,2,misc
209,3,local
209,4,misc
209,5,local
209,6,weather
209,7,local
209,8,weather
210,0,misc
210,1,front-page
210,2,local
210,3,health
210,4,tech
210,5,news
210,6,business
210,7,tech
210,8,business
210,9,tech
211,0,misc
211,1,local
211,2,misc
211,3,local
211,4,news
211,5,weather
211,6,msn-sports
211,7,misc
211,8,msn-sports
211,9,sports
212,0,misc
212,1,local
212,2,misc
212,3,local
212,4,business
212,5,local
212,6,business
212,7,local
212,8,health
213,0,misc
213,1,local
213,2,news
213,3,summary
213,4,news
213,5,summary
213,6,news
213,7,summary
213,8,news
214,0,misc
214,1,front-page
214,2,news
214,3,front-page
214,4,summary
214,5,news
214,6,summary
214,7,front-page
214,8,on-air
215,0,misc
215,1,local
215,2,misc
215,3,local
215,4,misc
215,5,local
215,6,misc
215,7,local
215,8,misc
215,9,local
215,10,misc
215,11,local
215,12,misc
215,13,local
216,0,misc
216,1,local
216,2,news
216,3,local
216,4,misc
216,5,local
216,6,on-air
216,7,local
216,8,misc
216,9,local
217,0,misc
217,1,local
217,2,news
217,3,summary
217,4,living
217,5,summary
217,6,tech
217,7,summary
217,8,opinion
217,9,summary
218,0,misc
218,1,local
218,2,news
218,3,on-air
218,4,front-page
218,5,on-air
218,6,front-page
218,7,on-air
218,8,front-page
218,9,on-air
219,0,misc
219,1,front-page
219,2,misc
219,3,front-page
219,4,misc
219,5,front-page
219,6,misc
219,7,front-page
219,8,misc
219,9,front-page
219,10,misc
219,11,front-page
219,12,misc
219,13,front-page
219,14,misc
219,15,front-page
219,16,misc
219,17,front-page
219,18,misc
220,0,misc
220,1,front-page
220,2,local
220,3,front-page
220,4,local
220,5,weather
220,6,local
220,7,misc
220,8,local
221,0,misc
221,1,on-air
221,2,misc
221,3,on-air
221,4,misc
221,5,front-page
221,6,misc
221,7,on-air
221,8,local
222,0,misc
222,1,local
222,2,news
222,3,misc
222,4,local
222,5,news
222,6,summary
222,7,news
222,8,on-air
222,9,sports
222,10,front-page
222,11,local
222,12,misc
222,13,front-page
222,14,misc
222,15,local
222,16,news
222,17,local
222,18,misc
222,19,local
223,0,misc
223,1,msn-news
223,2,front-page
223,3,misc
223,4,front-page
223,5,misc
223,6,local
223,7,misc
223,8,front-page
223,9,misc
223,10,local
223,11,misc
223,12,local
223,13,misc
223,14,local
223,15,misc
223,16,local
223,17,misc
224,0,misc
224,1,front-page
224,2,misc
224,3,front-page
224,4,misc
224,5,front-page
224,6,weather
224,7,front-page
224,8,weather
224,9,front-page
224,10,weather
225,0,misc
225,1,local
225,2,misc
225,3,local
225,4,misc
225,5,local
225,6,front-page
225,7,on-air
225,8,business
225,9,news
225,10,local
225,11,misc
225,12,local
225,13,news
225,14,local
225,15,misc
225,16,local
225,17,opinion
225,18,news
226,0,misc
226,1,local
226,2,misc
226,3,local
226,4,misc
226,5,local
226,6,misc
226,7,local
226,8,misc
226,9,local
226,10,misc
226,11,local
226,12,misc
226,13,local
227,0,misc
227,1,front-page
227,2,misc
227,3,front-page
227,4,local
227,5,front-page
227,6,on-air
227,7,misc
227,8,on-air
227,9,summary
227,10,opinion
227,11,summary
227,12,on-air
227,13,front-page
228,0,misc
228,1,local
228,2,misc
228,3,local
228,4,misc
228,5,local
228,6,misc
228,7,local
228,8,misc
228,9,local
229,0,misc
229,1,local
229,2,business
229,3,local
229,4,misc
229,5,local
229,6,misc
229,7,local
229,8,tech
229,9,living
229,10,tech
229,11,local
230,0,misc
230,1,local
230,2,news
230,3,local
230,4,misc
230,5,local
230,6,opinion
230,7,local
230,8,weather
231,0,misc
231,1,local
231,2,misc
231,3,local
231,4,front-page
231,5,tech
231,6,news
231,7,local
231,8,news
231,9,travel
231,10,tech
231,11,news
231,12,tech
232,0,misc
232,1,on-air
232,2,front-page
232,3,misc
232,4,summary
232,5,misc
232,6,front-page
232,7,misc
232,8,on-air
233,0,misc
233,1,weather
233,2,local
233,3,misc
233,4,local
233,5,news
233,6,weather
233,7,misc
233,8,local
233,9,weather
234,0,misc
234,1,front-page
234,2,local
234,3,news
234,4,local
234,5,front-page
234,6,misc
234,7,local
234,8,news
234,9,local
234,10,front-page
235,0,misc
235,1,local
235,2,news
235,3,summary
235,4,news
235,5,front-page
235,6,news
235,7,front-page
235,8,news
235,9,local
235,10,misc
235,11,local
235,12,misc
235,13,news
235,14,summary
235,15,local
235,16,front-page
235,17,news
235,18,summary
235,19,front-page
235,20,summary
235,21,news
235,22,summary
235,23,front-page
235,24,news
236,0,misc
236,1,local
236,2,misc
236,3,news
236,4,local
236,5,weather
236,6,news
236,7,weather
236,8,misc
236,9,news
236,10,health
237,0,misc
237,1,local
237,2,news
237,3,local
237,4,misc
237,5,living
237,6,news
237,7,local
237,8,misc
237,9,front-page
237,10,news
237,11,misc
237,12,front-page
237,13,on-air
238,0,misc
238,1,local
238,2,news
238,3,local
238,4,misc
238,5,local
238,6,misc
238,7,local
238,8,news
238,9,local
238,10,opinion
238,11,on-air
238,12,misc
238,13,on-air
238,14,misc
238,15,news
238,16,misc
239,0,misc
239,1,front-page
239,2,misc
239,3,front-page
239,4,misc
239,5,front-page
239,6,misc
239,7,front-page
239,8,misc
239,9,front-page
239,10,misc
239,11,front-page
240,0,misc
240,1,front-page
240,2,misc
240,3,local
240,4,front-page
240,5,misc
240,6,local
240,7,misc
240,8,local
240,9,front-page
240,10,misc
240,11,local
240,12,misc
240,13,local
240,14,misc
240,15,local
241,0,misc
241,1,local
241,2,misc
241,3,local
241,4,news
241,5,front-page
241,6,business
241,7,on-air
241,8,front-page
242,0,misc
242,1,front-page
242,2,local
242,3,misc
242,4,local
242,5,misc
242,6,local
242,7,news
242,8,health
243,0,misc
243,1,local
243,2,misc
243,3,local
243,4,summary
243,5,on-air
243,6,local
243,7,on-air
243,8,misc
244,0,misc
244,1,on-air
244,2,misc
244,3,on-air
244,4,summary
244,5,misc
244,6,on-air
244,7,summary
244,8,on-air
245,0,misc
245,1,msn-news
245,2,front-page
245,3,business
245,4,news
245,5,local
245,6,news
245,7,weather
245,8,news
245,9,business
245,10,front-page
245,11,local
245,12,front-page
245,13,msn-news
246,0,misc
246,1,front-page
246,2,news
246,3,misc
246,4,front-page
246,5,summary
246,6,misc
246,7,front-page
246,8,misc
246,9,local
246,10,front-page
247,0,misc
247,1,front-page
247,2,misc
247,3,front-page
247,4,misc
247,5,front-page
247,6,tech
247,7,front-page
247,8,misc
247,9,front-page
248,0,misc
248,1,local
248,2,misc
248,3,local
248,4,misc
248,5,local
248,6,misc
248,7,local
248,8,misc
248,9,local
248,10,misc
248,11,local
249,0,misc
249,1,local
249,2,misc
249,3,local
249,4,news
249,5,misc
249,6,local
249,7,misc
249,8,local
249,9,misc
250,0,misc
250,1,sports
250,2,msn-news
250,3,sports
250,4,front-page
250,5,news
250,6,summary
250,7,news
250,8,summary
250,9,news
250,10,business
250,11,sports
250,12,misc
250,13,tech
250,14,living
250,15,health
250,16,on-air
250,17,opinion
250,18,weather
250,19,opinion
250,20,news
250,21,front-page
250,22,news
250,23,summary
250,24,news
250,25,health
250,26,on-air
250,27,business
250,28,tech
250,29,business
251,0,misc
251,1,msn-news
251,2,misc
251,3,front-page
251,4,local
251,5,msn-news
251,6,misc
251,7,front-page
251,8,misc
251,9,local
252,0,misc
252,1,front-page
252,2,misc
252,3,front-page
252,4,misc
252,5,front-page
252,6,summary
252,7,tech
252,8,summary
252,9,news
252,10,front-page
252,11,news
252,12,sports
252,13,news
253,0,misc
253,1,msn-sports
253,2,misc
253,3,msn-sports
253,4,misc
253,5,msn-sports
253,6,front-page
253,7,misc
253,8,front-page
253,9,msn-sports
254,0,misc
254,1,front-page
254,2,misc
254,3,front-page
254,4,business
254,5,misc
254,6,news
254,7,misc
254,8,news
254,9,front-page
254,10,misc
254,11,front-page
254,12,news
255,0,misc
255,1,local
255,2,misc
255,3,local
255,4,misc
255,5,local
255,6,misc
255,7,local
255,8,news
256,0,misc
256,1,local
256,2,misc
256,3,local
256,4,misc
256,5,local
256,6,misc
256,7,local
256,8,misc
256,9,local
256,10,misc
256,11,local
256,12,misc
256,13,local
256,14,misc
256,15,local
257,0,misc
257,1,msn-sports
257,2,front-page
257,3,msn-sports
257,4,front-page
257,5,msn-sports
257,6,front-page
257,7,weather
257,8,front-page
257,9,weather
257,10,front-page
257,11,tech
257,12,front-page
257,13,living
258,0,misc
258,1,local
258,2,misc
258,3,local
258,4,misc
258,5,local
258,6,misc
258,7,local
258,8,misc
258,9,local
258,10,misc
258,11,local
258,12,news
258,13,local
258,14,misc
258,15,local
259,0,misc
259,1,front-page
259,2,misc
259,3,front-page
259,4,misc
259,5,front-page
259,6,local
259,7,front-page
259,8,tech
259,9,living
259,10,front-page
259,11,tech
259,12,front-page
260,0,misc
260,1,local
260,2,misc
260,3,local
260,4,misc
260,5,local
260,6,misc
260,7,local
260,8,misc
260,9,local
260,10,misc
260,11,local
260,12,misc
260,13,local
260,14,misc
260,15,local
260,16,misc
261,0,misc
261,1,msn-news
261,2,misc
261,3,local
261,4,misc
261,5,local
261,6,business
261,7,local
261,8,misc
261,9,local
261,10,on-air
261,11,news
261,12,front-page
261,13,misc
261,14,front-page
261,15,on-air
261,16,misc
262,0,misc
262,1,local
262,2,front-page
262,3,misc
262,4,local
262,5,misc
262,6,summary
262,7,local
262,8,misc
262,9,local
262,10,misc
262,11,local
